Offset,Chord,NormalForm,PCsInNormalForm,File,measureNumber,beatNumber,Composer
237.625,<music21.chord.Chord F4 C4 A2>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
238.125,<music21.chord.Chord E-4 C#4 A2>,"[0, 4, 6]","[9, 1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
238.3333333,<music21.chord.Chord C4 E-4 C#4 A2>,"[0, 3, 4, 6]","[9, 0, 1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
238.375,<music21.chord.Chord E-4 C4 A2>,"[0, 3, 6]","[9, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
238.5833333,<music21.chord.Chord E-4 A2>,"[0, 6]","[3, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
238.625,<music21.chord.Chord C#4 B-3 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
239.125,<music21.chord.Chord C#4 F#3>,"[0, 5]","[1, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
239.625,<music21.chord.Chord B-3>,[0],[10],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
240.125,<music21.chord.Chord B-4 C#4>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
240.625,<music21.chord.Chord C5 E-3>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
241.125,<music21.chord.Chord B-4 F#3 C#3>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
241.625,<music21.chord.Chord A4 C4 C3>,"[0, 3]","[9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
242.125,<music21.chord.Chord B-4 C4 F3>,"[0, 2, 7]","[10, 0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
242.3333333,<music21.chord.Chord C5 B-4 C4 F3>,"[0, 2, 7]","[10, 0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
242.375,<music21.chord.Chord C5 C4 F3>,"[0, 5]","[0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
242.5833333,<music21.chord.Chord C4 F3>,"[0, 5]","[0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
242.625,<music21.chord.Chord C#5 C4 B-2>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
243.125,<music21.chord.Chord C#5 B-3 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
243.3333333,<music21.chord.Chord A3 C#5 B-3 B-2>,"[0, 1, 4]","[9, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
243.375,<music21.chord.Chord C#5 A3 B-2>,"[0, 1, 4]","[9, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
243.5833333,<music21.chord.Chord C#5 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
243.625,<music21.chord.Chord C#5 B-3 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
244.125,<music21.chord.Chord C5 C#3 B-2>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
244.3333333,<music21.chord.Chord B-4 C5 C#3 B-2>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
244.375,<music21.chord.Chord B-4 C#3 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
244.5833333,<music21.chord.Chord C#3 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
244.625,<music21.chord.Chord G#4 D3 B-2>,"[0, 2, 6]","[8, 10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
245.125,<music21.chord.Chord F5 D3 G#2>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
245.625,<music21.chord.Chord B-4 D3 F#2>,"[0, 4, 8]","[2, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
246.125,<music21.chord.Chord G#4 D3 F2>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
246.625,<music21.chord.Chord F#4 E-3 E-2>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
247.125,<music21.chord.Chord F#4 E-3 D2>,"[0, 1, 4]","[2, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
247.625,<music21.chord.Chord B-3 E-2>,"[0, 5]","[10, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
248.125,<music21.chord.Chord B-3 F#2>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
248.625,<music21.chord.Chord B-3 B2>,"[0, 1]","[10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
249.125,<music21.chord.Chord D4 B-3 B2>,"[0, 1, 4]","[10, 11, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
249.625,<music21.chord.Chord E-4 G#3 B2>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
250.125,<music21.chord.Chord F#4 F#3 B2>,"[0, 5]","[6, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
250.625,<music21.chord.Chord G#4 F3>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
251.125,<music21.chord.Chord G#4 F3 C2>,"[0, 3, 7]","[5, 8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
251.625,<music21.chord.Chord G#3 C#2>,"[0, 5]","[8, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
252.125,<music21.chord.Chord G#3 F2>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
252.625,<music21.chord.Chord G#3 B-2>,"[0, 2]","[8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
253.125,<music21.chord.Chord C4 G#3 B-2>,"[0, 2, 4]","[8, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
253.625,<music21.chord.Chord C#4 F#3 B-2>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
254.125,<music21.chord.Chord F4 F3 B-2>,"[0, 5]","[5, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
254.625,<music21.chord.Chord F#4 E-3 B-2>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
255.125,<music21.chord.Chord F#4 D3 B2>,"[0, 3, 7]","[11, 2, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
255.625,<music21.chord.Chord F#4 E-3 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
256.125,<music21.chord.Chord F#4 F#3 B-2>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
256.625,<music21.chord.Chord F#4 C4 A2>,"[0, 3, 6]","[6, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
257.125,<music21.chord.Chord F4 C#4 A3>,"[0, 4, 8]","[1, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
257.3333333,<music21.chord.Chord F4 E-4 C#4 A3>,"[0, 2, 4, 8]","[1, 3, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
257.375,<music21.chord.Chord F4 E-4 A3>,"[0, 2, 6]","[3, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
257.5833333,<music21.chord.Chord F4 A3>,"[0, 4]","[5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
257.625,<music21.chord.Chord C5 F4 A3>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
257.875,<music21.chord.Chord C#5 F4 A3>,"[0, 4, 8]","[1, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
258.125,<music21.chord.Chord E-5 F4 A3>,"[0, 2, 6]","[3, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
258.625,<music21.chord.Chord E-5 F4 B-3>,"[0, 2, 7]","[3, 5, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
259.125,<music21.chord.Chord D5 B-4 B-3>,"[0, 4]","[10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
259.625,<music21.chord.Chord E-5 G#4>,"[0, 5]","[3, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
260.125,<music21.chord.Chord F#5 F#4>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
260.625,<music21.chord.Chord G#4 F#4>,"[0, 2]","[6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
261.125,<music21.chord.Chord B4 F4>,"[0, 6]","[5, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
261.625,<music21.chord.Chord F5 E-4>,"[0, 2]","[3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
262.125,<music21.chord.Chord F5 D4>,"[0, 3]","[2, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
262.625,<music21.chord.Chord F5 F#4>,"[0, 1]","[5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
263.125,<music21.chord.Chord E-5 F#4>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
263.3333333,<music21.chord.Chord D5 E-5 F#4>,"[0, 1, 4]","[2, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
263.375,<music21.chord.Chord D5 F#4>,"[0, 4]","[2, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
263.5833333,<music21.chord.Chord F#4>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
263.625,<music21.chord.Chord E-5 F#4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
264.125,<music21.chord.Chord F#4 F4 B2>,"[0, 1, 6]","[5, 6, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
264.3333333,<music21.chord.Chord F#4 E-4 F4 B2>,"[0, 4, 6, 7]","[11, 3, 5, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
264.375,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
264.5833333,<music21.chord.Chord F#4 B2>,"[0, 5]","[6, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
264.625,<music21.chord.Chord G#4 E-4 C3>,"[0, 4, 7]","[8, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
265.125,<music21.chord.Chord G#4 C5 C3>,"[0, 4]","[8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
265.625,<music21.chord.Chord A4 F4 C3>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
266.125,<music21.chord.Chord A4 E-4 F3>,"[0, 2, 6]","[3, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
266.625,<music21.chord.Chord B-4 C#4 F3>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
267.125,<music21.chord.Chord B-4 C4 F#2>,"[0, 4, 6]","[6, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
267.3333333,<music21.chord.Chord B-4 C#4 C4 F#2>,"[0, 4, 6, 7]","[6, 10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
267.375,<music21.chord.Chord B-4 C#4 F#2>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
267.5833333,<music21.chord.Chord B-4 F#2>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
267.625,<music21.chord.Chord B-4 E-4 B-2>,"[0, 5]","[10, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
267.875,<music21.chord.Chord B-4 C#4 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
268.125,<music21.chord.Chord B-4 C4 C#3>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
268.3333333,<music21.chord.Chord B-4 B-3 C4 C#3>,"[0, 2, 3]","[10, 0, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
268.375,<music21.chord.Chord B-4 B-3 C#3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
268.5833333,<music21.chord.Chord B-4 C#3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
268.625,<music21.chord.Chord C5 F#4 E-2>,"[0, 3, 6]","[0, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
269.125,<music21.chord.Chord B-4 F#4 F#2>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
269.625,<music21.chord.Chord A4 F#4 C3>,"[0, 3, 6]","[6, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
270.125,<music21.chord.Chord B-4 F4 C3>,"[0, 2, 7]","[10, 0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
270.3333333,<music21.chord.Chord C5 B-4 E-4 F4 C3>,"[0, 2, 5, 7]","[10, 0, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
270.375,<music21.chord.Chord C5 E-4 C3>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
270.5833333,<music21.chord.Chord C3>,[0],[0],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
270.625,<music21.chord.Chord C#5 F4 C3>,"[0, 1, 5]","[0, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
271.125,<music21.chord.Chord C#5 F3 B-2>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
271.3333333,<music21.chord.Chord C#5 F3 A2 B-2>,"[0, 1, 4, 8]","[9, 10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
271.375,<music21.chord.Chord C#5 F3 A2>,"[0, 4, 8]","[1, 5, 9]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
271.5833333,<music21.chord.Chord C#5 F3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
271.625,<music21.chord.Chord C#5 F4 B-2>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
272.125,<music21.chord.Chord C5 F4 C#2>,"[0, 1, 5]","[0, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
272.3333333,<music21.chord.Chord B-4 C5 F4 C#2>,"[0, 2, 3, 7]","[10, 0, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
272.375,<music21.chord.Chord B-4 F4 C#2>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
272.5833333,<music21.chord.Chord F4 C#2>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
272.625,<music21.chord.Chord G#4 F4 D2>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
273.125,<music21.chord.Chord F5 G#4 D2>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
273.625,<music21.chord.Chord B-4 F#4 D3>,"[0, 4, 8]","[2, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
274.125,<music21.chord.Chord G#4 F4 D3>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
274.625,<music21.chord.Chord F#4 E-4 E-3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
275.125,<music21.chord.Chord F#4 E-4 B-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
275.625,<music21.chord.Chord F#4 E-4 E-3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
276.125,<music21.chord.Chord F#4 E-4 C#3>,"[0, 2, 5]","[1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
276.625,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
277.125,<music21.chord.Chord E-5 F#4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
277.625,<music21.chord.Chord G#4 F4 B2>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
278.125,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
278.625,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
279.125,<music21.chord.Chord F#4 E-4 F#3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
279.625,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
280.125,<music21.chord.Chord F#4 E-4 B-2>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
280.625,<music21.chord.Chord F#4 E-4 G#2>,"[0, 3, 5]","[3, 6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
281.125,<music21.chord.Chord E-5 F#4 G#2>,"[0, 3, 5]","[3, 6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
281.625,<music21.chord.Chord G#4 F4 B-2>,"[0, 3, 5]","[5, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
282.125,<music21.chord.Chord F#4 E-4 B-2>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
282.625,<music21.chord.Chord F#4 E-4 B2>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
283.125,<music21.chord.Chord G#4 F4 B2>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
283.625,<music21.chord.Chord B-4 F#4 B2>,"[0, 4, 5]","[6, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
284.125,<music21.chord.Chord B-4 F#3 C3>,"[0, 4, 6]","[6, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
284.3333333,<music21.chord.Chord B-4 G#3 F#3 C3>,"[0, 2, 4, 6]","[6, 8, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
284.375,<music21.chord.Chord B-4 G#3 C3>,"[0, 2, 4]","[8, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
284.5833333,<music21.chord.Chord B-4 C3>,"[0, 2]","[10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
284.625,<music21.chord.Chord G#4 B-3 C#3>,"[0, 2, 5]","[8, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
284.875,<music21.chord.Chord F#4 B-3 C#3>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
285.125,<music21.chord.Chord F#4 B3 C#3>,"[0, 2, 7]","[11, 1, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
285.625,<music21.chord.Chord F#4 G#3 C#3>,"[0, 2, 7]","[6, 8, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
286.125,<music21.chord.Chord F4 C#4 C#3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
286.3333333,<music21.chord.Chord F4 B3 C#4 C#3>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
286.375,<music21.chord.Chord F4 B3 C#3>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
286.5833333,<music21.chord.Chord F4 C#3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
286.625,<music21.chord.Chord F#4 B-3 F#2>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
287.125,<music21.chord.Chord F4>,[0],[5],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
287.625,<music21.chord.Chord F#4>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
288.125,<music21.chord.Chord B-4>,[0],[10],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
288.625,<music21.chord.Chord B3>,[0],[11],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
288.875,<music21.chord.Chord B3 B-3>,"[0, 1]","[10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
289.125,<music21.chord.Chord E-4 G#3>,"[0, 5]","[3, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
289.3333333,<music21.chord.Chord E-4 F#3 G#3>,"[0, 3, 5]","[3, 6, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
289.375,<music21.chord.Chord E-4 F#3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
289.5833333,<music21.chord.Chord E-4>,[0],[3],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
289.625,<music21.chord.Chord G#4 F3>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
289.875,<music21.chord.Chord G#4 G#3>,[0],[8],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
290.125,<music21.chord.Chord G#4 B-3>,"[0, 2]","[8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
290.3333333,<music21.chord.Chord G#4 C4 B-3>,"[0, 2, 4]","[8, 10, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
290.375,<music21.chord.Chord G#4 C4>,"[0, 4]","[8, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
290.5833333,<music21.chord.Chord G#4>,[0],[8],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
290.625,<music21.chord.Chord G#4 C#4>,"[0, 5]","[8, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
290.875,<music21.chord.Chord G#4 B3>,"[0, 3]","[8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
