Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,beatNumber
656.25,<music21.chord.Chord C2 C3>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,165,1 1/4
656.5,<music21.chord.Chord C2 C3>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,165,1 1/2
656.75,<music21.chord.Chord G2 C3>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,165,1 3/4
657,<music21.chord.Chord G2 C3>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,165,2
657.25,<music21.chord.Chord C2 C3>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,165,2 1/4
657.5,<music21.chord.Chord G2 C3>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,165,2 1/2
658,<music21.chord.Chord C2 C3>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,165,3
658.5,<music21.chord.Chord B-1 C3>,"[0, 2]","[10, 0]",Beatty_Musing_for_Piano.xml,Beatty,165,3 1/2
659,<music21.chord.Chord F#2 C3>,"[0, 6]","[0, 6]",Beatty_Musing_for_Piano.xml,Beatty,165,4
659.25,<music21.chord.Chord B-1 E-3>,"[0, 5]","[10, 3]",Beatty_Musing_for_Piano.xml,Beatty,165,4 1/4
659.75,<music21.chord.Chord F#2 D3>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,165,4 3/4
660,<music21.chord.Chord F#2 D3>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,166,1
660.25,<music21.chord.Chord B-1 B2>,"[0, 1]","[10, 11]",Beatty_Musing_for_Piano.xml,Beatty,166,1 1/4
660.5,<music21.chord.Chord F#2 D3>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,166,1 1/2
661,<music21.chord.Chord B-1 E-3>,"[0, 5]","[10, 3]",Beatty_Musing_for_Piano.xml,Beatty,166,2
661.5,<music21.chord.Chord F#2 E-3>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,Beatty,166,2 1/2
661.75,<music21.chord.Chord B-1 F#3>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,Beatty,166,2 3/4
662,<music21.chord.Chord B-1 F#3>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,Beatty,166,3
662.25,<music21.chord.Chord F#2 F#3>,[0],[6],Beatty_Musing_for_Piano.xml,Beatty,166,3 1/4
662.75,<music21.chord.Chord B-1 F#3>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,Beatty,166,3 3/4
663,<music21.chord.Chord F#2 F#3>,[0],[6],Beatty_Musing_for_Piano.xml,Beatty,166,4
663.5,<music21.chord.Chord B-1 E-3>,"[0, 5]","[10, 3]",Beatty_Musing_for_Piano.xml,Beatty,166,4 1/2
663.75,<music21.chord.Chord F#2 D3>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,166,4 3/4
664,<music21.chord.Chord F#2 D3>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,167,1
664.125,<music21.chord.Chord F#2 F#3>,[0],[6],Beatty_Musing_for_Piano.xml,Beatty,167,1 1/8
664.25,<music21.chord.Chord G#1 F#3>,"[0, 2]","[6, 8]",Beatty_Musing_for_Piano.xml,Beatty,167,1 1/4
664.5,<music21.chord.Chord E2 E-3>,"[0, 1]","[3, 4]",Beatty_Musing_for_Piano.xml,Beatty,167,1 1/2
665,<music21.chord.Chord G#1 D3>,"[0, 6]","[2, 8]",Beatty_Musing_for_Piano.xml,Beatty,167,2
665.25,<music21.chord.Chord E2 C3>,"[0, 4]","[0, 4]",Beatty_Musing_for_Piano.xml,Beatty,167,2 1/4
665.75,<music21.chord.Chord E2 B-2>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,Beatty,167,2 3/4
665.875,<music21.chord.Chord G#1 B-2>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,Beatty,167,2 7/8
666,<music21.chord.Chord G#1 B-2>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,Beatty,167,3
666.25,<music21.chord.Chord E2 C3>,"[0, 4]","[0, 4]",Beatty_Musing_for_Piano.xml,Beatty,167,3 1/4
666.5,<music21.chord.Chord E2 B-2>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,Beatty,167,3 1/2
666.75,<music21.chord.Chord G#1 B-2>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,Beatty,167,3 3/4
667,<music21.chord.Chord E2 B-2>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,Beatty,167,4
667.5,<music21.chord.Chord G#1 G#2>,[0],[8],Beatty_Musing_for_Piano.xml,Beatty,167,4 1/2
667.75,<music21.chord.Chord E2 G#2>,"[0, 4]","[4, 8]",Beatty_Musing_for_Piano.xml,Beatty,167,4 3/4
668,<music21.chord.Chord E2 G#2>,"[0, 4]","[4, 8]",Beatty_Musing_for_Piano.xml,Beatty,168,1
668.25,<music21.chord.Chord G1 G2>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,168,1 1/4
668.75,<music21.chord.Chord D2 G2>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,168,1 3/4
669,<music21.chord.Chord D2 G2>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,168,2
669.25,<music21.chord.Chord G1 G2>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,168,2 1/4
669.75,<music21.chord.Chord D2 G2>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,168,2 3/4
670,<music21.chord.Chord D2 G2>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,168,3
670.25,<music21.chord.Chord G1 G2>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,168,3 1/4
670.75,<music21.chord.Chord D2 G2>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,168,3 3/4
671,<music21.chord.Chord D2 G2>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,168,4
671.25,<music21.chord.Chord G1 G2>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,168,4 1/4
671.75,<music21.chord.Chord D2 G2>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,168,4 3/4
672,<music21.chord.Chord D2 G2>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,169,1
672.25,<music21.chord.Chord G1 G2>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,169,1 1/4
672.75,<music21.chord.Chord D2 D5>,[0],[2],Beatty_Musing_for_Piano.xml,Beatty,169,1 3/4
673,<music21.chord.Chord D2 D5>,[0],[2],Beatty_Musing_for_Piano.xml,Beatty,169,2
673.25,<music21.chord.Chord G1 B-5>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,Beatty,169,2 1/4
673.5,<music21.chord.Chord D2 D5>,[0],[2],Beatty_Musing_for_Piano.xml,Beatty,169,2 1/2
674,<music21.chord.Chord G1 G#5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,Beatty,169,3
674.5,<music21.chord.Chord D2 D5>,[0],[2],Beatty_Musing_for_Piano.xml,Beatty,169,3 1/2
674.75,<music21.chord.Chord G#1 G#5>,[0],[8],Beatty_Musing_for_Piano.xml,Beatty,169,3 3/4
675,<music21.chord.Chord G#1 G#5>,[0],[8],Beatty_Musing_for_Piano.xml,Beatty,169,4
675.25,<music21.chord.Chord E-2 D5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,Beatty,169,4 1/4
675.5,<music21.chord.Chord G#1 A5>,"[0, 1]","[8, 9]",Beatty_Musing_for_Piano.xml,Beatty,169,4 1/2
676,<music21.chord.Chord E-2 D5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,Beatty,170,1
676.375,<music21.chord.Chord E-2 A5>,"[0, 6]","[3, 9]",Beatty_Musing_for_Piano.xml,Beatty,170,1 3/8
676.5,<music21.chord.Chord B-1 A5>,"[0, 1]","[9, 10]",Beatty_Musing_for_Piano.xml,Beatty,170,1 1/2
676.75,<music21.chord.Chord F#2 D5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,170,1 3/4
677,<music21.chord.Chord F#2 D5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,170,2
677.25,<music21.chord.Chord C#2 A5>,"[0, 4]","[9, 1]",Beatty_Musing_for_Piano.xml,Beatty,170,2 1/4
677.75,<music21.chord.Chord G2 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,170,2 3/4
678,<music21.chord.Chord G2 A5>,"[0, 2]","[7, 9]",Beatty_Musing_for_Piano.xml,Beatty,170,3
678.125,<music21.chord.Chord E-2 A5>,"[0, 6]","[3, 9]",Beatty_Musing_for_Piano.xml,Beatty,170,3 1/8
678.5,<music21.chord.Chord B2 D5>,"[0, 3]","[11, 2]",Beatty_Musing_for_Piano.xml,Beatty,170,3 1/2
678.75,<music21.chord.Chord F#2 A5>,"[0, 3]","[6, 9]",Beatty_Musing_for_Piano.xml,Beatty,170,3 3/4
679,<music21.chord.Chord F#2 A5>,"[0, 3]","[6, 9]",Beatty_Musing_for_Piano.xml,Beatty,170,4
679.25,<music21.chord.Chord D3 D5>,[0],[2],Beatty_Musing_for_Piano.xml,Beatty,170,4 1/4
679.5,<music21.chord.Chord G2 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,170,4 1/2
679.75,<music21.chord.Chord G2 B-5>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,Beatty,170,4 3/4
680,<music21.chord.Chord E-3 G#5>,"[0, 5]","[3, 8]",Beatty_Musing_for_Piano.xml,Beatty,171,1
680.5,<music21.chord.Chord G#2 E5>,"[0, 4]","[4, 8]",Beatty_Musing_for_Piano.xml,Beatty,171,1 1/2
680.75,<music21.chord.Chord G#2 C6>,"[0, 4]","[8, 0]",Beatty_Musing_for_Piano.xml,Beatty,171,1 3/4
681,<music21.chord.Chord E3 B-5>,"[0, 6]","[4, 10]",Beatty_Musing_for_Piano.xml,Beatty,171,2
681.5,<music21.chord.Chord C#3 G#5>,"[0, 5]","[8, 1]",Beatty_Musing_for_Piano.xml,Beatty,171,2 1/2
681.75,<music21.chord.Chord G3 G#5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,Beatty,171,2 3/4
682,<music21.chord.Chord G3 G#5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,Beatty,171,3
682.25,<music21.chord.Chord B-3 G#5>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,Beatty,171,3 1/4
682.5,<music21.chord.Chord C4 G#5>,"[0, 4]","[8, 0]",Beatty_Musing_for_Piano.xml,Beatty,171,3 1/2
683,<music21.chord.Chord G3 E5>,"[0, 3]","[4, 7]",Beatty_Musing_for_Piano.xml,Beatty,171,4
683.5,<music21.chord.Chord B-3 B-5>,[0],[10],Beatty_Musing_for_Piano.xml,Beatty,171,4 1/2
683.75,<music21.chord.Chord C4 G#5>,"[0, 4]","[8, 0]",Beatty_Musing_for_Piano.xml,Beatty,171,4 3/4
684,<music21.chord.Chord C4 G#5>,"[0, 4]","[8, 0]",Beatty_Musing_for_Piano.xml,Beatty,172,1
684.25,<music21.chord.Chord G3 E5>,"[0, 3]","[4, 7]",Beatty_Musing_for_Piano.xml,Beatty,172,1 1/4
684.5,<music21.chord.Chord G3 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,172,1 1/2
684.625,<music21.chord.Chord C4 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,172,1 5/8
685,<music21.chord.Chord B-3 B-5>,[0],[10],Beatty_Musing_for_Piano.xml,Beatty,172,2
685.5,<music21.chord.Chord C3 G#5>,"[0, 4]","[8, 0]",Beatty_Musing_for_Piano.xml,Beatty,172,2 1/2
685.75,<music21.chord.Chord G3 G#5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,Beatty,172,2 3/4
686,<music21.chord.Chord G3 G#5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,Beatty,172,3
686.125,<music21.chord.Chord B-3 G#5>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,Beatty,172,3 1/8
686.25,<music21.chord.Chord B-3 F#5>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,Beatty,172,3 1/4
686.5,<music21.chord.Chord G3 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,172,3 1/2
687,<music21.chord.Chord B-3 G#5>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,Beatty,172,4
687.5,<music21.chord.Chord G3 B-5>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,Beatty,172,4 1/2
687.75,<music21.chord.Chord C3 B5>,"[0, 1]","[11, 0]",Beatty_Musing_for_Piano.xml,Beatty,172,4 3/4
688,<music21.chord.Chord C3 B5>,"[0, 1]","[11, 0]",Beatty_Musing_for_Piano.xml,Beatty,173,1
688.25,<music21.chord.Chord G3 F#5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,Beatty,173,1 1/4
688.75,<music21.chord.Chord C4 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,173,1 3/4
689,<music21.chord.Chord G3 G#5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,Beatty,173,2
689.5,<music21.chord.Chord C4 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,173,2 1/2
689.75,<music21.chord.Chord G3 F#5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,Beatty,173,2 3/4
690,<music21.chord.Chord G3 E-5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,Beatty,173,3
690.25,<music21.chord.Chord C4 E-5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,Beatty,173,3 1/4
690.5,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,173,3 1/2
691,<music21.chord.Chord G3 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,173,4
691.125,<music21.chord.Chord E3 G5>,"[0, 3]","[4, 7]",Beatty_Musing_for_Piano.xml,Beatty,173,4 1/8
691.375,<music21.chord.Chord G3 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,173,4 3/8
691.5,<music21.chord.Chord G3 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,173,4 1/2
691.625,<music21.chord.Chord C4 D5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,Beatty,173,4 5/8
691.875,<music21.chord.Chord C4 C5>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,173,4 7/8
692,<music21.chord.Chord C4 C5>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,174,1
692.125,<music21.chord.Chord E-4 C5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,Beatty,174,1 1/8
692.25,<music21.chord.Chord E-4 D5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,Beatty,174,1 1/4
692.5,<music21.chord.Chord F#4 G5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,Beatty,174,1 1/2
693,<music21.chord.Chord D4 F#5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,174,2
693.5,<music21.chord.Chord F#4 C5>,"[0, 6]","[0, 6]",Beatty_Musing_for_Piano.xml,Beatty,174,2 1/2
693.75,<music21.chord.Chord D4 C5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,Beatty,174,2 3/4
693.875,<music21.chord.Chord D4 G5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,174,2 7/8
694,<music21.chord.Chord D4 G5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,174,3
694.25,<music21.chord.Chord F#4 C5>,"[0, 6]","[0, 6]",Beatty_Musing_for_Piano.xml,Beatty,174,3 1/4
694.5,<music21.chord.Chord D4 C5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,Beatty,174,3 1/2
695,<music21.chord.Chord E-4 C5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,Beatty,174,4
695.25,<music21.chord.Chord E-4 F#5>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,Beatty,174,4 1/4
695.5,<music21.chord.Chord F#4 F#5>,[0],[6],Beatty_Musing_for_Piano.xml,Beatty,174,4 1/2
695.75,<music21.chord.Chord D4 C5>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,Beatty,174,4 3/4
696,<music21.chord.Chord D4 F#5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,175,1
696.25,<music21.chord.Chord F#4 F#5>,[0],[6],Beatty_Musing_for_Piano.xml,Beatty,175,1 1/4
696.5,<music21.chord.Chord D4 F#5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,175,1 1/2
696.75,<music21.chord.Chord E-4 F#5>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,Beatty,175,1 3/4
697,<music21.chord.Chord E-4 F#5>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,Beatty,175,2
697.25,<music21.chord.Chord E4 F#5>,"[0, 2]","[4, 6]",Beatty_Musing_for_Piano.xml,Beatty,175,2 1/4
697.75,<music21.chord.Chord D4 F#5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,175,2 3/4
698,<music21.chord.Chord D4 F#5>,"[0, 4]","[2, 6]",Beatty_Musing_for_Piano.xml,Beatty,175,3
698.25,<music21.chord.Chord E-4 F#5>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,Beatty,175,3 1/4
698.75,<music21.chord.Chord E4 F#5>,"[0, 2]","[4, 6]",Beatty_Musing_for_Piano.xml,Beatty,175,3 3/4
699,<music21.chord.Chord E-4 F#5>,"[0, 3]","[3, 6]",Beatty_Musing_for_Piano.xml,Beatty,175,4
699.5,<music21.chord.Chord D4 E5>,"[0, 2]","[2, 4]",Beatty_Musing_for_Piano.xml,Beatty,175,4 1/2
700,<music21.chord.Chord E-4 E-5>,[0],[3],Beatty_Musing_for_Piano.xml,Beatty,176,1
700.5,<music21.chord.Chord D4 D5>,[0],[2],Beatty_Musing_for_Piano.xml,Beatty,176,1 1/2
701,<music21.chord.Chord F#3 F#5>,[0],[6],Beatty_Musing_for_Piano.xml,Beatty,176,2
701.5,<music21.chord.Chord C4 E-5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,Beatty,176,2 1/2
701.75,<music21.chord.Chord E-4 D5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,Beatty,176,2 3/4
702,<music21.chord.Chord E-4 D5>,"[0, 1]","[2, 3]",Beatty_Musing_for_Piano.xml,Beatty,176,3
702.25,<music21.chord.Chord C4 C5>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,176,3 1/4
702.5,<music21.chord.Chord F#3 F#5>,[0],[6],Beatty_Musing_for_Piano.xml,Beatty,176,3 1/2
703,<music21.chord.Chord C4 E-5>,"[0, 3]","[0, 3]",Beatty_Musing_for_Piano.xml,Beatty,176,4
703.25,<music21.chord.Chord F4 D5>,"[0, 3]","[2, 5]",Beatty_Musing_for_Piano.xml,Beatty,176,4 1/4
703.5,<music21.chord.Chord C4 C5>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,176,4 1/2
704,<music21.chord.Chord F#4 B-5>,"[0, 4]","[6, 10]",Beatty_Musing_for_Piano.xml,Beatty,177,1
704.5,<music21.chord.Chord C4 G#5>,"[0, 4]","[8, 0]",Beatty_Musing_for_Piano.xml,Beatty,177,1 1/2
704.75,<music21.chord.Chord F#4 G5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,Beatty,177,1 3/4
705,<music21.chord.Chord F#4 G5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,Beatty,177,2
705.25,<music21.chord.Chord C4 F#5>,"[0, 6]","[0, 6]",Beatty_Musing_for_Piano.xml,Beatty,177,2 1/4
705.5,<music21.chord.Chord F#4 G5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,Beatty,177,2 1/2
705.75,<music21.chord.Chord F#4 G#5>,"[0, 2]","[6, 8]",Beatty_Musing_for_Piano.xml,Beatty,177,2 3/4
706,<music21.chord.Chord G#4 G#5>,[0],[8],Beatty_Musing_for_Piano.xml,Beatty,177,3
706.25,<music21.chord.Chord B-4 B-5>,[0],[10],Beatty_Musing_for_Piano.xml,Beatty,177,3 1/4
706.5,<music21.chord.Chord B-4 C6>,"[0, 2]","[10, 0]",Beatty_Musing_for_Piano.xml,Beatty,177,3 1/2
706.75,<music21.chord.Chord F#4 C6>,"[0, 6]","[0, 6]",Beatty_Musing_for_Piano.xml,Beatty,177,3 3/4
707,<music21.chord.Chord B-5>,[0],[10],Beatty_Musing_for_Piano.xml,Beatty,177,4
707.125,<music21.chord.Chord G#4 B-5>,"[0, 2]","[8, 10]",Beatty_Musing_for_Piano.xml,Beatty,177,4 1/8
707.5,<music21.chord.Chord F#4 G#5>,"[0, 2]","[6, 8]",Beatty_Musing_for_Piano.xml,Beatty,177,4 1/2
707.75,<music21.chord.Chord F#4 G5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,Beatty,177,4 3/4
708,<music21.chord.Chord E-4 G5>,"[0, 4]","[3, 7]",Beatty_Musing_for_Piano.xml,Beatty,178,1
708.25,<music21.chord.Chord A4 F#5>,"[0, 3]","[6, 9]",Beatty_Musing_for_Piano.xml,Beatty,178,1 1/4
708.5,<music21.chord.Chord E-4 E-5>,[0],[3],Beatty_Musing_for_Piano.xml,Beatty,178,1 1/2
709,<music21.chord.Chord A4 D5>,"[0, 5]","[9, 2]",Beatty_Musing_for_Piano.xml,Beatty,178,2
709.5,<music21.chord.Chord C4 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,178,2 1/2
709.75,<music21.chord.Chord G4 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,178,2 3/4
710,<music21.chord.Chord G4 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,178,3
710.25,<music21.chord.Chord B-4 C5>,"[0, 2]","[10, 0]",Beatty_Musing_for_Piano.xml,Beatty,178,3 1/4
710.5,<music21.chord.Chord B-4 D5>,"[0, 4]","[10, 2]",Beatty_Musing_for_Piano.xml,Beatty,178,3 1/2
710.75,<music21.chord.Chord G4 D5>,"[0, 5]","[2, 7]",Beatty_Musing_for_Piano.xml,Beatty,178,3 3/4
711,<music21.chord.Chord B-4 E-5>,"[0, 5]","[10, 3]",Beatty_Musing_for_Piano.xml,Beatty,178,4
711.5,<music21.chord.Chord G4 F#5>,"[0, 1]","[6, 7]",Beatty_Musing_for_Piano.xml,Beatty,178,4 1/2
711.75,<music21.chord.Chord C4 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,178,4 3/4
712,<music21.chord.Chord C4 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,179,1
712.25,<music21.chord.Chord G4 G#5>,"[0, 1]","[7, 8]",Beatty_Musing_for_Piano.xml,Beatty,179,1 1/4
712.5,<music21.chord.Chord B-4 B-5>,[0],[10],Beatty_Musing_for_Piano.xml,Beatty,179,1 1/2
712.75,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,179,1 3/4
713,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,179,2
713.25,<music21.chord.Chord C4 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,179,2 1/4
713.75,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,179,2 3/4
714,<music21.chord.Chord C5 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,179,3
714.25,<music21.chord.Chord C5 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,179,3 1/4
714.5,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,179,3 1/2
714.75,<music21.chord.Chord C5 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,179,3 3/4
715,<music21.chord.Chord C5 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,179,4
715.25,<music21.chord.Chord C4 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,179,4 1/4
715.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,179,4 1/2
716,<music21.chord.Chord C5 D6>,"[0, 2]","[0, 2]",Beatty_Musing_for_Piano.xml,Beatty,180,1
716.5,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,180,1 1/2
716.75,<music21.chord.Chord C5 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,180,1 3/4
717,<music21.chord.Chord C5 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,180,2
717.125,<music21.chord.Chord C4 G5>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,180,2 1/8
717.25,<music21.chord.Chord C4 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,180,2 1/4
717.5,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,180,2 1/2
718,<music21.chord.Chord C5 B-5>,"[0, 2]","[10, 0]",Beatty_Musing_for_Piano.xml,Beatty,180,3
718.5,<music21.chord.Chord G4 G5>,[0],[7],Beatty_Musing_for_Piano.xml,Beatty,180,3 1/2
718.75,<music21.chord.Chord C4 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,180,3 3/4
719,<music21.chord.Chord C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,180,4
719.25,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,180,4 1/4
719.5,<music21.chord.Chord G4 B-5>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,Beatty,180,4 1/2
719.625,<music21.chord.Chord C5 B-5>,"[0, 2]","[10, 0]",Beatty_Musing_for_Piano.xml,Beatty,180,4 5/8
720,<music21.chord.Chord G4 B-5>,"[0, 3]","[7, 10]",Beatty_Musing_for_Piano.xml,Beatty,181,1
720.5,<music21.chord.Chord C4 C6>,[0],[0],Beatty_Musing_for_Piano.xml,Beatty,181,1 1/2
720.75,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,181,1 3/4
721,<music21.chord.Chord G4 C6>,"[0, 5]","[7, 0]",Beatty_Musing_for_Piano.xml,Beatty,181,2
721.125,<music21.chord.Chord G4 B5>,"[0, 4]","[7, 11]",Beatty_Musing_for_Piano.xml,Beatty,181,2 1/8
721.25,<music21.chord.Chord C5 B5>,"[0, 1]","[11, 0]",Beatty_Musing_for_Piano.xml,Beatty,181,2 1/4
