Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,Measure Count
78.25,<music21.chord.Chord E5 A5 C#3 C#4>,"[0, 4, 7]","[9, 1, 4]",Pianoflage in C major.mid,Bargy,39,2.25
78.75,<music21.chord.Chord C#3 C#4>,[0],[1],Pianoflage in C major.mid,Bargy,39,2.75
79,<music21.chord.Chord B-4>,[0],[10],Pianoflage in C major.mid,Bargy,40,1
79.25,<music21.chord.Chord B4 G5 D3 D4>,"[0, 4, 7]","[7, 11, 2]",Pianoflage in C major.mid,Bargy,40,1.25
79.75,<music21.chord.Chord D3 D4>,[0],[2],Pianoflage in C major.mid,Bargy,40,1.75
80,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,40,2
80.25,<music21.chord.Chord B5 D6>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,Bargy,40,2.25
81,<music21.chord.Chord C#6>,[0],[1],Pianoflage in C major.mid,Bargy,41,1
81.25,<music21.chord.Chord D5 B5 D6 D3>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,Bargy,41,1.25
81.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,41,1.625
82,<music21.chord.Chord B4>,[0],[11],Pianoflage in C major.mid,Bargy,41,2
82.25,<music21.chord.Chord G5 B5 F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,41,2.25
82.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,41,2.625
83,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,42,1
83.25,<music21.chord.Chord G5 B5 G2>,"[0, 4]","[7, 11]",Pianoflage in C major.mid,Bargy,42,1.25
83.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,42,1.625
84,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,42,2
84.25,<music21.chord.Chord F5 A5 F3 G3 B3>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,42,2.25
84.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,42,2.625
85,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,43,1
85.25,<music21.chord.Chord F5 A5 D3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,43,1.25
85.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,43,1.625
86,<music21.chord.Chord G4>,[0],[7],Pianoflage in C major.mid,Bargy,43,2
86.25,<music21.chord.Chord D5 G5 F3 G3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,43,2.25
86.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,43,2.625
87,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,44,1
87.25,<music21.chord.Chord D5 G5 G2>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,44,1.25
87.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,44,1.625
88,<music21.chord.Chord B4 E-5 A5>,"[0, 2, 6]","[9, 11, 3]",Pianoflage in C major.mid,Bargy,44,2
88.25,<music21.chord.Chord F3 G3 B3 B4 E-5 A5>,"[0, 2, 4, 6, 8]","[3, 5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,44,2.25
88.66666667,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,44,2.666666667
89,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,45,1
89.25,<music21.chord.Chord C5 E5 A5 C3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,45,1.25
90.25,<music21.chord.Chord C5 E5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,45,2.25
90.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,45,2.625
91,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,46,1
91.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,46,1.25
91.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,46,1.625
92,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,46,2
92.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,46,2.25
92.66666667,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,46,2.666666667
93,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,47,1
93.25,<music21.chord.Chord C3 E5 G5 A5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,47,1.25
93.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,47,1.625
93.75,<music21.chord.Chord C5 C3>,[0],[0],Pianoflage in C major.mid,Bargy,47,1.75
94.125,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,47,2.125
94.25,<music21.chord.Chord A4 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,47,2.25
94.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,47,2.5
94.75,<music21.chord.Chord E5 G5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,47,2.75
95.125,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,48,1.125
95.25,<music21.chord.Chord C5 G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,48,1.25
95.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,48,1.625
95.75,<music21.chord.Chord A4 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,48,1.75
96.08333333,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,48,2.083333333
96.25,<music21.chord.Chord C5 E5 A5 E2 E3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,48,2.25
96.625,<music21.chord.Chord E2 E3>,[0],[4],Pianoflage in C major.mid,Bargy,48,2.625
97,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,49,1
97.25,<music21.chord.Chord B4 F5 A5 D2 D3>,"[0, 2, 5, 8]","[9, 11, 2, 5]",Pianoflage in C major.mid,Bargy,49,1.25
98.25,<music21.chord.Chord B4 F5 A5 F3 G3 B3>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,49,2.25
98.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,49,2.625
99,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,50,1
99.25,<music21.chord.Chord B4 F5 A5 G2>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,50,1.25
99.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,50,1.625
100,<music21.chord.Chord D5 B5 D6>,"[0, 3]","[11, 2]",Pianoflage in C major.mid,Bargy,50,2
100.25,<music21.chord.Chord F3 G3 B3 D5 B5 D6>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,50,2.25
100.6666667,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,50,2.666666667
101,<music21.chord.Chord A4 B3>,"[0, 2]","[9, 11]",Pianoflage in C major.mid,Bargy,51,1
101.25,<music21.chord.Chord D3 E5 F5 A5>,"[0, 2, 3, 7]","[2, 4, 5, 9]",Pianoflage in C major.mid,Bargy,51,1.25
101.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,51,1.625
101.75,<music21.chord.Chord D5 D3>,[0],[2],Pianoflage in C major.mid,Bargy,51,1.75
102.125,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,51,2.125
102.25,<music21.chord.Chord A4 D3>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,Bargy,51,2.25
102.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,51,2.5
102.75,<music21.chord.Chord E5 F5 A5 G3 B3 F4>,"[0, 1, 3, 5, 7]","[4, 5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,51,2.75
103.125,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,52,1.125
103.25,<music21.chord.Chord D5 G3 B3 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,52,1.25
103.625,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,52,1.625
103.75,<music21.chord.Chord A4 G3 B3 F4>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,52,1.75
104.0833333,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,52,2.083333333
104.25,<music21.chord.Chord E-5 A5 G3 B3 F4>,"[0, 2, 4, 6, 8]","[3, 5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,52,2.25
105.25,<music21.chord.Chord C5 E5 A5 C3>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,53,1.25
105.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,53,1.625
106,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,53,2
106.25,<music21.chord.Chord C5 E5 A5 G3 C4 E4>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,53,2.25
106.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,53,2.625
107,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,54,1
107.25,<music21.chord.Chord C5 E5 A5 G2>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,54,1.25
107.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,54,1.625
108,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,54,2
108.25,<music21.chord.Chord G3 C4 E4 C5 E5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,54,2.25
108.6666667,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,54,2.666666667
109,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,55,1
109.25,<music21.chord.Chord F#4 C5 E5 D3>,"[0, 2, 4, 6]","[0, 2, 4, 6]",Pianoflage in C major.mid,Bargy,55,1.25
109.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,55,1.625
110,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,55,2
110.25,<music21.chord.Chord F#4 C5 E5 F#3 A3 C4>,"[0, 2, 5, 8]","[4, 6, 9, 0]",Pianoflage in C major.mid,Bargy,55,2.25
110.625,<music21.chord.Chord F#3 A3 C4>,"[0, 3, 6]","[6, 9, 0]",Pianoflage in C major.mid,Bargy,55,2.625
111,<music21.chord.Chord F4 B4 D5>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,56,1
111.25,<music21.chord.Chord G2 F4 B4 D5>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,56,1.25
111.6666667,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,56,1.666666667
112,<music21.chord.Chord C#6 C#5>,[0],[1],Pianoflage in C major.mid,Bargy,56,2
112.25,<music21.chord.Chord D5 D6 F3 G3 B3>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,56,2.25
112.625,<music21.chord.Chord F3 G3 B3>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,56,2.625
113,<music21.chord.Chord E-6 E-5>,[0],[3],Pianoflage in C major.mid,Bargy,57,1
113.25,<music21.chord.Chord E5 B-5 E6 C3>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,57,1.25
114.25,<music21.chord.Chord D5 B-5 D6 B-3 C4 E4>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,57,2.25
114.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,57,2.875
115,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,58,1
115.25,<music21.chord.Chord D5 D6 E3>,"[0, 2]","[2, 4]",Pianoflage in C major.mid,Bargy,58,1.25
115.875,<music21.chord.Chord E3>,[0],[4],Pianoflage in C major.mid,Bargy,58,1.875
116,<music21.chord.Chord B-4>,[0],[10],Pianoflage in C major.mid,Bargy,58,2
116.25,<music21.chord.Chord E5 G5 B-3 C4 E4>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,58,2.25
116.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,58,2.875
117,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,59,1
117.25,<music21.chord.Chord B-4 G5 B-5 G3>,"[0, 3]","[7, 10]",Pianoflage in C major.mid,Bargy,59,1.25
117.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,Bargy,59,1.625
117.75,<music21.chord.Chord G4 E5 G5 G3>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,59,1.75
118,<music21.chord.Chord G4 E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,59,2
118.25,<music21.chord.Chord B-3 C4 E4 G4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,59,2.25
118.5,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,59,2.5
118.75,<music21.chord.Chord G4 E5 G5 B-3 C4 E4>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,59,2.75
119,<music21.chord.Chord G4 E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,60,1
119.25,<music21.chord.Chord C3 G4 E5 G5>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,60,1.25
119.875,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,60,1.875
120,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,60,2
120.25,<music21.chord.Chord G#5 E6 B-3 C4 E4>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,60,2.25
120.875,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,60,2.875
121,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,61,1
121.25,<music21.chord.Chord E5 E6 F3>,"[0, 1]","[4, 5]",Pianoflage in C major.mid,Bargy,61,1.25
121.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,61,1.625
122,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,61,2
122.25,<music21.chord.Chord A5 D6 A3 C4 F4>,"[0, 3, 5, 8]","[9, 0, 2, 5]",Pianoflage in C major.mid,Bargy,61,2.25
122.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,61,2.625
123,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,62,1
123.25,<music21.chord.Chord D5 A5 D6 C3>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,62,1.25
123.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,62,1.625
124,<music21.chord.Chord C5>,[0],[0],Pianoflage in C major.mid,Bargy,62,2
124.25,<music21.chord.Chord A5 C6 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,62,2.25
124.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,62,2.625
125,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,63,1
125.25,<music21.chord.Chord C5 C6 F3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,63,1.25
125.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,63,1.625
125.75,<music21.chord.Chord G#4 C5 F5 G#5 F3>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,63,1.75
126,<music21.chord.Chord G#4 C5 F5 G#5>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,63,2
126.25,<music21.chord.Chord G#3 C4 F4 G#4 C5 F5 G#5>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,63,2.25
126.5,<music21.chord.Chord G#3 C4 F4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,63,2.5
126.75,<music21.chord.Chord G#4 C5 F5 G#5 G#3 C4 F4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,63,2.75
127,<music21.chord.Chord G#4 C5 F5 G#5>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,64,1
127.25,<music21.chord.Chord D3 G#4 C5 F5 G#5>,"[0, 2, 5, 8]","[0, 2, 5, 8]",Pianoflage in C major.mid,Bargy,64,1.25
127.875,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,64,1.875
128,<music21.chord.Chord E5 E4>,[0],[4],Pianoflage in C major.mid,Bargy,64,2
128.25,<music21.chord.Chord F5 F4 F3 G#3 C4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,64,2.25
128.875,<music21.chord.Chord F3 G#3 C4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,64,2.875
129,<music21.chord.Chord F#5 F#4>,[0],[6],Pianoflage in C major.mid,Bargy,65,1
129.25,<music21.chord.Chord G4 G5 G2>,[0],[7],Pianoflage in C major.mid,Bargy,65,1.25
129.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,65,1.625
129.75,<music21.chord.Chord A4 A5 G2>,"[0, 2]","[7, 9]",Pianoflage in C major.mid,Bargy,65,1.75
130,<music21.chord.Chord A4 A5>,[0],[9],Pianoflage in C major.mid,Bargy,65,2
130.25,<music21.chord.Chord B4 B5 G3 C4 E4>,"[0, 1, 5, 8]","[11, 0, 4, 7]",Pianoflage in C major.mid,Bargy,65,2.25
130.625,<music21.chord.Chord G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,65,2.625
130.75,<music21.chord.Chord C5 C6 G3 C4 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,65,2.75
131,<music21.chord.Chord C5 C6>,[0],[0],Pianoflage in C major.mid,Bargy,66,1
131.25,<music21.chord.Chord A2 C5 C6>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,66,1.25
131.875,<music21.chord.Chord A2>,[0],[9],Pianoflage in C major.mid,Bargy,66,1.875
132,<music21.chord.Chord D6 D5>,[0],[2],Pianoflage in C major.mid,Bargy,66,2
132.25,<music21.chord.Chord E5 C6 E6 A3 C4 E4>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,66,2.25
133.25,<music21.chord.Chord C5 F#5 A5 D3>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Pianoflage in C major.mid,Bargy,67,1.25
133.625,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,67,1.625
133.75,<music21.chord.Chord C5 F#5 B5 D3>,"[0, 1, 3, 7]","[11, 0, 2, 6]",Pianoflage in C major.mid,Bargy,67,1.75
134,<music21.chord.Chord C5 F#5 B5>,"[0, 5, 6]","[6, 11, 0]",Pianoflage in C major.mid,Bargy,67,2
134.25,<music21.chord.Chord F#3 A3 C4 C5 F#5 B5>,"[0, 3, 5, 6]","[6, 9, 11, 0]",Pianoflage in C major.mid,Bargy,67,2.25
134.5,<music21.chord.Chord F#3 A3 C4>,"[0, 3, 6]","[6, 9, 0]",Pianoflage in C major.mid,Bargy,67,2.5
134.75,<music21.chord.Chord B4 F5 A5 F#3 A3 C4>,"[0, 1, 4, 6, 7]","[5, 6, 9, 11, 0]",Pianoflage in C major.mid,Bargy,67,2.75
135,<music21.chord.Chord B4 F5 A5>,"[0, 4, 6]","[5, 9, 11]",Pianoflage in C major.mid,Bargy,68,1
135.25,<music21.chord.Chord G2 B4 F5 A5>,"[0, 2, 4, 6]","[5, 7, 9, 11]",Pianoflage in C major.mid,Bargy,68,1.25
135.875,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,68,1.875
136,<music21.chord.Chord B4 F5 G5>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,68,2
136.25,<music21.chord.Chord G3 B3 F4 B4 F5 G5>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,68,2.25
136.875,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,68,2.875
137,<music21.chord.Chord C5 E5 G5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,69,1
137.25,<music21.chord.Chord C2 C3 C5 E5 G5 C6>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,69,1.25
137.875,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,69,1.875
138,<music21.chord.Chord G6 C6 C2 C3>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,69,2
138.25,<music21.chord.Chord C6 A6 C2 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,69,2.25
138.5,<music21.chord.Chord C6 A6>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,69,2.5
138.75,<music21.chord.Chord G4 E5 C6 A6>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Pianoflage in C major.mid,Bargy,69,2.75
139.25,<music21.chord.Chord C6 G5 G4 E5>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,70,1.25
139.75,<music21.chord.Chord A5 D6 G4 E5>,"[0, 2, 5, 7]","[2, 4, 7, 9]",Pianoflage in C major.mid,Bargy,70,1.75
140.0833333,<music21.chord.Chord A5 D6>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,Bargy,70,2.083333333
140.25,<music21.chord.Chord E4 C5 A5 D6>,"[0, 3, 5, 7]","[9, 0, 2, 4]",Pianoflage in C major.mid,Bargy,70,2.25
140.75,<music21.chord.Chord G5 C5 E4>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,70,2.75
141,<music21.chord.Chord G5 C5>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,71,1
141.0833333,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,71,1.083333333
141.25,<music21.chord.Chord A5 E5>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,71,1.25
141.75,<music21.chord.Chord E-5 A5>,"[0, 6]","[3, 9]",Pianoflage in C major.mid,Bargy,71,1.75
142.25,<music21.chord.Chord G3 E-4 E-5 A5>,"[0, 4, 6]","[3, 7, 9]",Pianoflage in C major.mid,Bargy,71,2.25
142.75,<music21.chord.Chord G3 E-4>,"[0, 4]","[3, 7]",Pianoflage in C major.mid,Bargy,71,2.75
143,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,72,1
143.25,<music21.chord.Chord C5 E5 C6 C3 C4>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,72,1.25
144,<music21.chord.Chord C5 E5 C6>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,72,2
144.25,<music21.chord.Chord E5 G#5 B5 E6 C3 C4>,"[0, 4, 7, 8]","[4, 8, 11, 0]",Pianoflage in C major.mid,Bargy,72,2.25
145,<music21.chord.Chord E5 G#5 B5 E6>,"[0, 4, 7]","[4, 8, 11]",Pianoflage in C major.mid,Bargy,73,1
145.25,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,73,1.25
146,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,73,2
146.25,<music21.chord.Chord A5 E6 A3 C4>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,73,2.25
146.875,<music21.chord.Chord A3 C4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,73,2.875
147,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,74,1
147.25,<music21.chord.Chord G#5 E6 D3>,"[0, 2, 6]","[2, 4, 8]",Pianoflage in C major.mid,Bargy,74,1.25
147.875,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,74,1.875
148,<music21.chord.Chord D6>,[0],[2],Pianoflage in C major.mid,Bargy,74,2
148.25,<music21.chord.Chord C6 F3 G#3 C4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,74,2.25
148.875,<music21.chord.Chord F3 G#3 C4>,"[0, 3, 7]","[5, 8, 0]",Pianoflage in C major.mid,Bargy,74,2.875
149,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,75,1
149.25,<music21.chord.Chord E-5 F#5 E3>,"[0, 1, 3]","[3, 4, 6]",Pianoflage in C major.mid,Bargy,75,1.25
149.9166667,<music21.chord.Chord E3>,[0],[4],Pianoflage in C major.mid,Bargy,75,1.916666667
150,<music21.chord.Chord E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,75,2
150.25,<music21.chord.Chord G3 C4 E5 G5>,"[0, 4, 7]","[0, 4, 7]",Pianoflage in C major.mid,Bargy,75,2.25
150.6666667,<music21.chord.Chord G3 C4>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,75,2.666666667
151,<music21.chord.Chord C5 F#5 B5>,"[0, 5, 6]","[6, 11, 0]",Pianoflage in C major.mid,Bargy,76,1
151.25,<music21.chord.Chord E-3 C5 F#5 B5>,"[0, 1, 4, 7]","[11, 0, 3, 6]",Pianoflage in C major.mid,Bargy,76,1.25
152,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,76,2
