Offset,Chord,NormalForm,PCsInNormalForm,File,measureNumber,MeasureCount,Composer
221,<music21.chord.Chord A5 F#5 C5 F#4 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
221.125,<music21.chord.Chord A5 F#5>,"[0, 3]","[6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
221.25,<music21.chord.Chord G#4 E4>,"[0, 4]","[4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
221.375,<music21.chord.Chord C#5 G#5 E5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
221.625,<music21.chord.Chord G#4 E4>,"[0, 4]","[4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
221.75,<music21.chord.Chord F#5 A4 E-5 G#4>,"[0, 3, 5, 6]","[3, 6, 8, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
221.875,<music21.chord.Chord F#5 A4 E-5>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
222,<music21.chord.Chord C4 E-4>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
222.125,<music21.chord.Chord F#5 A4 E-5>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
222.25,<music21.chord.Chord E-5>,[0],[3],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
222.375,<music21.chord.Chord E4 C#4 E-5>,"[0, 2, 3]","[1, 3, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
222.4583333,<music21.chord.Chord E4 C#4>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
222.625,<music21.chord.Chord G#4 C#5 E5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
222.75,<music21.chord.Chord E4 C#4>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223,<music21.chord.Chord D5 F4 B4>,"[0, 3, 6]","[11, 2, 5]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.125,<music21.chord.Chord G#3 B3 D5>,"[0, 3, 6]","[8, 11, 2]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.25,<music21.chord.Chord G#3 B3>,"[0, 3]","[8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.3333333,<music21.chord.Chord B4 D5 F4 G#3 B3>,"[0, 3, 6, 9]","[2, 5, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.375,<music21.chord.Chord B4 D5 F4>,"[0, 3, 6]","[11, 2, 5]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.5,<music21.chord.Chord C#4 A3 B4 D5 F4>,"[0, 2, 4, 5, 8]","[9, 11, 1, 2, 5]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.5833333,<music21.chord.Chord C#4 A3>,"[0, 4]","[9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.625,<music21.chord.Chord C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.6666667,<music21.chord.Chord F#4 C#5 C#4>,"[0, 5]","[1, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.75,<music21.chord.Chord A4 F#4 C#5>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.875,<music21.chord.Chord C#4 A3 F#4 C#5>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
223.9166667,<music21.chord.Chord C#4 A3>,"[0, 4]","[9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
224,<music21.chord.Chord C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
224.125,<music21.chord.Chord B4 G#4 D4>,"[0, 3, 6]","[8, 11, 2]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
224.25,<music21.chord.Chord B4 G#4>,"[0, 3]","[8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
224.3333333,<music21.chord.Chord G#3 F3 B4 G#4>,"[0, 3, 6]","[5, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
224.375,<music21.chord.Chord G#3 F3>,"[0, 3]","[5, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
224.5,<music21.chord.Chord B4 D4 G#4>,"[0, 3, 6]","[8, 11, 2]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
224.625,<music21.chord.Chord G#4>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
224.75,<music21.chord.Chord A3 F#3>,"[0, 3]","[6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
224.875,<music21.chord.Chord A4 C#4 F#4 A3 F#3>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.125,<music21.chord.Chord A3 F#3>,"[0, 3]","[6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.25,<music21.chord.Chord A4 F#4 A3>,"[0, 3]","[6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.3333333,<music21.chord.Chord C4 F#4 A3 A4>,"[0, 3, 6]","[6, 9, 0]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.375,<music21.chord.Chord A4 F#4 C4>,"[0, 3, 6]","[6, 9, 0]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.4583333,<music21.chord.Chord A4 F#4>,"[0, 3]","[6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.5,<music21.chord.Chord E-3 F#3>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.625,<music21.chord.Chord A4 C4 E-3 F#3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.6666667,<music21.chord.Chord F#4 E-3 F#3 A4 C4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.75,<music21.chord.Chord E-3 F#3 A4 C4 F#4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.875,<music21.chord.Chord E-3 F#3 F#4>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
225.9166667,<music21.chord.Chord E-3 F#3>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
226,<music21.chord.Chord C#4 G#4 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
226.125,<music21.chord.Chord G#3 E3 C#4 G#4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
226.25,<music21.chord.Chord G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
226.375,<music21.chord.Chord F#4 A3 E-4>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
226.5,<music21.chord.Chord C3 E-3 F#4 A3 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
226.625,<music21.chord.Chord E-3>,[0],[3],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
226.75,<music21.chord.Chord A3 F#4 E-4>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
226.875,<music21.chord.Chord E-3 A3 F#4 E-4>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
227,<music21.chord.Chord C3 E-3>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
227.125,<music21.chord.Chord G#3 E4 C#4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
227.3333333,<music21.chord.Chord E3 C#3>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
227.5,<music21.chord.Chord C4 A4 F#4>,"[0, 3, 6]","[6, 9, 0]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
227.625,<music21.chord.Chord F#4>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
227.6666667,<music21.chord.Chord F#3 E-3 F#4>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
227.75,<music21.chord.Chord F#3 E-3>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
227.875,<music21.chord.Chord A4 C4 F#4>,"[0, 3, 6]","[6, 9, 0]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
228,<music21.chord.Chord G#3 E3 A4 C4 F#4>,"[0, 2, 4, 5, 8]","[4, 6, 8, 9, 0]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
228.125,<music21.chord.Chord G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
228.25,<music21.chord.Chord C#4 G#4 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
228.375,<music21.chord.Chord G#3 E3 C#4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
228.5,<music21.chord.Chord G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
228.625,<music21.chord.Chord F#4 A3 E-4>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
228.75,<music21.chord.Chord E-3 C3>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
229,<music21.chord.Chord A3 F#4 E-4>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
229.125,<music21.chord.Chord E3 C#3 A3 F#4 E-4>,"[0, 2, 3, 5, 8]","[1, 3, 4, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
229.3333333,<music21.chord.Chord G#3 E4 C#4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
229.4583333,<music21.chord.Chord G#3 E4>,"[0, 4]","[4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
229.5,<music21.chord.Chord E-3 C3 G#3 E4>,"[0, 4, 7, 8]","[8, 0, 3, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
229.5833333,<music21.chord.Chord E-3 C3>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
229.6666667,<music21.chord.Chord F#4 A3 E-4>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
229.875,<music21.chord.Chord C3 E-3>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
230,<music21.chord.Chord F#4 A3 E-4>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
230.25,<music21.chord.Chord E3 C#3>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
230.375,<music21.chord.Chord E4 G#3 C#4 E3 C#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
230.5,<music21.chord.Chord E4 G#3 C#4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
230.6666667,<music21.chord.Chord E-3 C3>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
230.75,<music21.chord.Chord F#4 A3 E-4 E-3 C3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
230.875,<music21.chord.Chord E-3 C3>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
231,<music21.chord.Chord E-3 C3>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
231.125,<music21.chord.Chord F#4 A3 E-4 E-3 C3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
231.25,<music21.chord.Chord F#4 A3 E-4>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
231.3333333,<music21.chord.Chord E3 C#3 F#4 A3 E-4>,"[0, 2, 3, 5, 8]","[1, 3, 4, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
231.375,<music21.chord.Chord E3 C#3>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
231.5,<music21.chord.Chord G#3 C#4 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
231.75,<music21.chord.Chord E-3 C3>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
231.875,<music21.chord.Chord F#4 A3 E-4 E-3 C3>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
232,<music21.chord.Chord C3 E-3 F#4 A3 E-4>,"[0, 3, 6, 9]","[0, 3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
232.125,<music21.chord.Chord C3 E-3>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
232.25,<music21.chord.Chord A3 F#4 E-4>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
232.375,<music21.chord.Chord E3 C#3 A3 F#4 E-4>,"[0, 2, 3, 5, 8]","[1, 3, 4, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
232.5,<music21.chord.Chord E3 C#3>,"[0, 3]","[1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
232.625,<music21.chord.Chord C#4 G#3 E4>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
232.875,<music21.chord.Chord E-3 C3>,"[0, 3]","[0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
233.25,<music21.chord.Chord A3 A1 A4 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
234.25,<music21.chord.Chord A4 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
234.375,<music21.chord.Chord A4>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
235.375,<music21.chord.Chord F#5 C#5 F#4 C#4 F#3 C#3>,"[0, 5]","[1, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
235.75,<music21.chord.Chord F#5 C#5>,"[0, 5]","[1, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
237.3333333,<music21.chord.Chord G#2 G#3 G#4 G#1>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
238.3333333,<music21.chord.Chord G#2 G#4 G#1>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
238.4583333,<music21.chord.Chord G#2 G#4>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
238.5833333,<music21.chord.Chord G#4>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
239.625,<music21.chord.Chord G#5 F#4 F#3 C4 G#4 C5 E-4>,"[0, 3, 6, 8]","[0, 3, 6, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
239.75,<music21.chord.Chord G#5 G#4 C5 E-4>,"[0, 4, 7]","[8, 0, 3]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
239.875,<music21.chord.Chord G#5>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
242.6666667,<music21.chord.Chord C#4 G#3 C#3 C#1 C#2 E3 G#1 E1>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
243,<music21.chord.Chord C#4 G#3 C#2 E3 G#1 E1>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
243.1666667,<music21.chord.Chord C#4 G#3>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
244,<music21.chord.Chord C#6 G#5 C#5 E5 G#3 E4 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
244.125,<music21.chord.Chord C#4 G#3 C#6 G#5 C#5 E5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
244.3333333,<music21.chord.Chord C#6 G#5 C#4 G#3>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
244.375,<music21.chord.Chord C#6 G#5>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
245.375,<music21.chord.Chord E6 G#5 E5 G#4 B3 B5 E4 G#3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
245.75,<music21.chord.Chord G#5 E5 G#4 B3 B5 E4 G#3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
245.875,<music21.chord.Chord G#5 E5 G#4 B3 G#3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
246,<music21.chord.Chord G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
246.625,<music21.chord.Chord E-5 G5 B-5 B-3 E-4 E-6 G4 G3>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
246.75,<music21.chord.Chord E-5 G5 B-5 B-3 E-4>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
248,<music21.chord.Chord A4 A3 A1 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
248.375,<music21.chord.Chord A4 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
248.5,<music21.chord.Chord A4>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
249.25,<music21.chord.Chord D5 D6 C6 F#3 C4 F#5 F#4 D4>,"[0, 2, 6]","[0, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
249.375,<music21.chord.Chord D5 D6 C6 F#3 C4 F#5>,"[0, 2, 6]","[0, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
249.5,<music21.chord.Chord F#5>,[0],[6],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
250.5,<music21.chord.Chord G#4 G#3 G#1 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
251,<music21.chord.Chord G#4 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
251.125,<music21.chord.Chord G#4>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
251.875,<music21.chord.Chord C5 C6 F#5 E-5 F#3 E-4 C4 E-3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
252.125,<music21.chord.Chord F#5 E-5 F#3>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
253.375,<music21.chord.Chord C#2 G#3 G#1>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
253.5,<music21.chord.Chord C#4 C#3 C#1 E1 E3 G#1 C#2 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
253.875,<music21.chord.Chord C#2 G#3 C#4 E1 E3 G#1>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
254,<music21.chord.Chord C#4>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
255,<music21.chord.Chord E4 C#6 C#5 G#5 C#4 E5 G#3 E3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
255.375,<music21.chord.Chord E4 C#6 C#5 G#5 C#4 E5 G#3>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
256.125,<music21.chord.Chord G#4 G#5 E6 E5 B5 E4 B3 G#3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
257,<music21.chord.Chord G#3>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
257.3333333,<music21.chord.Chord E-5 B-5 E-4 E-6 G4 G5 G3 B-3>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
257.4583333,<music21.chord.Chord E-5 B-5 G3 E-4 G5 B-3>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
257.5833333,<music21.chord.Chord E-5 B-5 G3 E-4 B-3>,"[0, 4, 7]","[3, 7, 10]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
257.7083333,<music21.chord.Chord B-3>,[0],[10],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
258.5,<music21.chord.Chord A3 A1 A4 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
258.8333333,<music21.chord.Chord A4 A2>,[0],[9],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
259.625,<music21.chord.Chord F#5 D6 D5 C6 F#3 C4 F#4 D4>,"[0, 2, 6]","[0, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
259.75,<music21.chord.Chord F#5 C6 D6 D5 F#3 C4>,"[0, 2, 6]","[0, 2, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
259.875,<music21.chord.Chord F#5 C6>,"[0, 6]","[0, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
260.75,<music21.chord.Chord G#3 G#1 G#4 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
261.125,<music21.chord.Chord G#4 G#2>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
261.25,<music21.chord.Chord G#4>,[0],[8],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
262,<music21.chord.Chord F#5 E-5 C6 C5 E-4 C4 F#3 E-3>,"[0, 3, 6]","[0, 3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
263.5,<music21.chord.Chord C#4 G#3 G#1 C#2 C#3 C#1 E1>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
263.625,<music21.chord.Chord E3 G#1 E1 C#4 G#3 C#2 C#3 C#1>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
263.8333333,<music21.chord.Chord C#4 G#3 C#2 E3 G#1 E1>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
264,<music21.chord.Chord C#2>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
264.875,<music21.chord.Chord C#5 E3 C#4 E5 G#3 C#6 E4 G#5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
265,<music21.chord.Chord C#5 E3 C#4 E5 G#3 C#6 G#5>,"[0, 3, 7]","[1, 4, 8]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
265.125,<music21.chord.Chord C#6 G#5>,"[0, 5]","[8, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
265.25,<music21.chord.Chord C#6>,[0],[1],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
266.3333333,<music21.chord.Chord G#6 C#6 G#5 B4 C#4 B3>,"[0, 3, 5]","[8, 11, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
267.2083333,<music21.chord.Chord G#5 B4 C#4 B3>,"[0, 3, 5]","[8, 11, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
267.625,<music21.chord.Chord F#5 F#6 A4 C#6 C#4 A3>,"[0, 3, 7]","[6, 9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
267.875,<music21.chord.Chord C#4 A3>,"[0, 4]","[9, 1]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
268.75,<music21.chord.Chord C4 C2 C3 C5>,[0],[0],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
269.0833333,<music21.chord.Chord C5 C3>,[0],[0],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
270,<music21.chord.Chord E6 E5 F#4 A3 E4 A5 F#5 F#3>,"[0, 2, 5]","[4, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
270.125,<music21.chord.Chord A5 F#5>,"[0, 3]","[6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
271.125,<music21.chord.Chord B3 B1 B4 B2>,[0],[11],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
271.5,<music21.chord.Chord B4 B2>,[0],[11],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
272.375,<music21.chord.Chord E-6 F#3 A5 A3 F#4 E-4 E-5 F#5>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
272.5,<music21.chord.Chord E-6 F#3 A5 A3 E-5 F#5>,"[0, 3, 6]","[3, 6, 9]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
272.625,<music21.chord.Chord E-5 F#5>,"[0, 3]","[3, 6]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
273.875,<music21.chord.Chord B1 E1 E3 G#3 G#1 E2 B3 E4>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
274,<music21.chord.Chord C#4 B1 E1 E3 G#3 G#1 E2 B3 E4>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
274.125,<music21.chord.Chord B1 E1 E3 G#3 G#1 E2 B3 E4>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
274.375,<music21.chord.Chord E4>,[0],[4],Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
275.375,<music21.chord.Chord E6 G#4 G#5 B5 B3 E4 E5 G#3>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
275.625,<music21.chord.Chord E6 G#4 G#5 B5 B3 E4>,"[0, 4, 7]","[4, 8, 11]",Prelude in C#- Op3No2 C#-.mid,,,Rachmaninov
